weight logl phys_par
7.316000178801639314e-04 -7.148635536549070935e+01 3.422609603741746387e-01
7.298720155653594475e-04 -7.148622010881868505e+01 5.314135233827186333e-01
7.287283840464274650e-04 -7.148528823090830997e+01 3.422983280114976212e-01
7.332232978914845611e-04 -7.147663901535710806e+01 3.426015840354895703e-01
7.322517492642474949e-04 -7.147546493185286920e+01 5.311324685099111376e-01
7.309023877616269149e-04 -7.147480938808755013e+01 3.426658227341383700e-01
7.327340464911854352e-04 -7.146980649919672146e+01 3.428416347846147127e-01
7.324583809491700629e-04 -7.146768278498703353e+01 3.429163373128593095e-01
7.376104121744496075e-04 -7.145817351801591144e+01 3.432513496020580535e-01
7.367039623625844897e-04 -7.145690317424356408e+01 3.432961685531192852e-01
7.420807620661176718e-04 -7.144713122544803241e+01 3.436414450822232736e-01
7.418116659470425089e-04 -7.144499391497585350e+01 3.437170850956938750e-01
7.438922967783519061e-04 -7.143969304448792457e+01 5.301897524440297715e-01
7.496740870267139386e-04 -7.142945074499240832e+01 5.299175459107027253e-01
7.504578754893415603e-04 -7.142590578554413128e+01 3.443945733052528047e-01
7.489430677199251148e-04 -7.142542633687384068e+01 5.298103073428328535e-01
7.475035805663830021e-04 -7.142485021113850507e+01 5.297949421642638157e-01
7.503865789056895748e-04 -7.141850079416877861e+01 5.296253855829430313e-01
7.485866273676730891e-04 -7.141840237465814312e+01 5.296227541979791065e-01
7.601897662853356226e-04 -7.140052121185414080e+01 5.291430602758395718e-01
7.624098119203846823e-04 -7.139510508440990577e+01 3.454953143759741385e-01
7.613963023097680520e-04 -7.139393531894644696e+01 5.289655654404346041e-01
7.597785786977094514e-04 -7.139356225943451761e+01 3.455507004084086287e-01
7.600589284590133186e-04 -7.139069333872666334e+01 5.288780286161510746e-01
7.624795789131300419e-04 -7.138501358007758313e+01 3.458580273815538009e-01
7.655670130863997860e-04 -7.137847255359201881e+01 3.460936817156176071e-01
7.712355799640963853e-04 -7.136859542836957360e+01 3.464503596119063999e-01
7.708106478071543016e-04 -7.136664655603362917e+01 3.465208555627281584e-01
7.784514751375410649e-04 -7.135428264834573042e+01 5.278873982962803968e-01
7.817812703704254311e-04 -7.134751431043544301e+01 3.472150297514056128e-01
7.836374031734870058e-04 -7.134264288903325735e+01 3.473923964779733753e-01
8.024566210686106052e-04 -7.131641150764724557e+01 3.483518564496779213e-01
8.139286641607724982e-04 -7.129971658045108995e+01 5.263761438472301935e-01
8.130546427144119768e-04 -7.129829098794715492e+01 5.263362177631280003e-01
8.144063357336030770e-04 -7.129412988104763826e+01 3.491727699305082755e-01
8.142014113703010701e-04 -7.129188153693561958e+01 3.492559126633276723e-01
8.195670199926449045e-04 -7.128281313004212905e+01 5.259012445181798778e-01
8.233931073394028374e-04 -7.127565556812120917e+01 3.498576401792544699e-01
8.220286420643254646e-04 -7.127481406763762095e+01 3.498889285478941069e-01
8.224893136165749080e-04 -7.127175381645554353e+01 3.500027823726490350e-01
8.299484369471190606e-04 -7.126022573174647334e+01 3.504326468990223153e-01
8.295390429368400785e-04 -7.125821912988722318e+01 3.505076280710167635e-01
8.300631652695100162e-04 -7.125508750581791162e+01 3.506247424685745573e-01
8.334761404602279624e-04 -7.124848423038869782e+01 3.508720655920983811e-01
8.320388793608671143e-04 -7.124771013671680464e+01 3.509010927058258122e-01
8.469947966254284940e-04 -7.122739475511343699e+01 3.516654407807059401e-01
8.510066408645933439e-04 -7.122016937430313988e+01 3.519384904152812465e-01
8.679297006060477087e-04 -7.119797858515195799e+01 3.527811052990361684e-01
8.683614927433718237e-04 -7.119498121219069731e+01 5.233791548426007800e-01
8.667588337162533945e-04 -7.119432853016449769e+01 3.529202909981564718e-01
8.654670913401413691e-04 -7.119331995526889045e+01 3.529587800816573750e-01
8.675596663596320300e-04 -7.118840501732616133e+01 5.231864848889042907e-01
8.670603784730603015e-04 -7.118648069140745349e+01 3.532201188124582947e-01
8.671455332724561883e-04 -7.118388248530760620e+01 5.230536612462444168e-01
8.726547039285992725e-04 -7.117504935699545854e+01 3.536582599796244120e-01
8.715636720636409616e-04 -7.117380038384195018e+01 3.537062325594318990e-01
8.752436403342991975e-04 -7.116708701275220506e+01 5.225580666613978131e-01
8.742581598454358689e-04 -7.116571359700949984e+01 3.540173324491369122e-01
8.759557623067540551e-04 -7.116127371643581512e+01 3.541884979512458509e-01
8.833215755316300120e-04 -7.115039998694257406e+01 5.220619911422902382e-01
8.921439964710364086e-04 -7.113796175587447124e+01 3.550914972901438871e-01
8.921972333195457138e-04 -7.113540208472230120e+01 5.216129374571281119e-01
8.963000297629487726e-04 -7.112831409487746726e+01 5.213996466447733402e-01
8.983972526677334132e-04 -7.112347696105558725e+01 3.556562587404861198e-01
8.981580318148267355e-04 -7.112124327165163606e+01 5.211861807285143033e-01
8.991999774207033421e-04 -7.111758385241823532e+01 5.210754307137264174e-01
8.973617678843118575e-04 -7.111713021701736182e+01 5.210616886770026435e-01
9.066351892031761662e-04 -7.110434915421859614e+01 3.564064844100828244e-01
9.092568396693505393e-04 -7.109896170028855522e+01 3.566187155602547065e-01
9.079367984201703939e-04 -7.109791453553263807e+01 3.566600148929893743e-01
9.094758411485750300e-04 -7.109372087162518028e+01 5.203485943879058162e-01
9.194833089902976686e-04 -7.108027741483482487e+01 3.573579685561444341e-01
9.298108528341883505e-04 -7.106660812503453428e+01 5.195127835863759813e-01
9.315932143042079342e-04 -7.106219305237920025e+01 3.580783216903106192e-01
9.347783076943385824e-04 -7.105627990934239335e+01 5.191915232644858103e-01
9.464311408434985043e-04 -7.104139108979831008e+01 3.589129593449056355e-01
9.462709773063284532e-04 -7.103906033305747769e+01 5.186523003931995390e-01
9.607251430028793419e-04 -7.102140094982942742e+01 3.597212698467038283e-01
9.598796876255400205e-04 -7.101978135522929847e+01 3.597870321550056261e-01
9.626552683704031350e-04 -7.101439393550818124e+01 5.178718444853037672e-01
9.607501122064856548e-04 -7.101387496021177981e+01 5.178553202073806760e-01
9.585003353232567254e-04 -7.101371939411991718e+01 3.600335412961772619e-01
9.620408442972364516e-04 -7.100753239899340485e+01 5.176530216250385674e-01
9.727100520886809189e-04 -7.099400326241256209e+01 5.172193207086601685e-01
9.732772182023211602e-04 -7.099092035404684964e+01 3.609659393217742318e-01
9.729855818037001563e-04 -7.098872004266115709e+01 3.610563716453046856e-01
9.730035619663556738e-04 -7.098620156345975829e+01 5.169678540507938180e-01
9.706189759734514932e-04 -7.098615531890126817e+01 5.169663604669071377e-01
9.720524354750195934e-04 -7.098217955747988128e+01 5.168378196801620694e-01
9.784815439568723960e-04 -7.097308738135581052e+01 3.617011828263861917e-01
9.778247463919226279e-04 -7.097125884838820298e+01 3.617768728934062095e-01
9.756315469655122948e-04 -7.097100430466525722e+01 3.617874139215557783e-01
9.768913558947755864e-04 -7.096721386233319606e+01 5.163515721654209356e-01
9.770340435896593314e-04 -7.096456780998629199e+01 3.620543237002427084e-01
9.789531000346674700e-04 -7.096010557105540784e+01 3.622397791937305156e-01
9.855322509771352428e-04 -7.095090745489309825e+01 5.158173916435669915e-01
9.903766574643417097e-04 -7.094350397359075089e+01 3.629327803732544933e-01
9.907383738181156901e-04 -7.094063880917366305e+01 3.630528685306930736e-01
9.901873136254071232e-04 -7.093869517553351045e+01 5.154142810559039223e-01
1.005196688485768047e-03 -7.092115079516666754e+01 5.148304901065420269e-01
1.003006045133660994e-03 -7.092083249145096602e+01 3.638870158983239511e-01
1.014237656929129665e-03 -7.090719677408804955e+01 3.644654253949825007e-01
1.019472916368220671e-03 -7.089954828238813889e+01 3.647913728692004920e-01
1.021372412257170017e-03 -7.089518680233297232e+01 3.649777330748243953e-01
1.029259914742768761e-03 -7.088499401286546231e+01 5.136093992362873450e-01
1.029950427918055120e-03 -7.088182335461665673e+01 5.135011316142776838e-01
1.031324444080518798e-03 -7.087799018320450273e+01 3.657160549140616723e-01
1.034353962981700032e-03 -7.087255698599152254e+01 3.659505129510739474e-01
1.045996758150021487e-03 -7.085886376111014329e+01 3.665439953303928355e-01
1.044675473126424874e-03 -7.085762774231173466e+01 3.665977498028606396e-01
1.044253658562203447e-03 -7.085553159954513092e+01 5.125957203020328201e-01
1.043659848051936350e-03 -7.085360040713644025e+01 3.667731119371296922e-01
1.042987399899171063e-03 -7.085174493215302505e+01 3.668540150769383779e-01
1.040959860015980027e-03 -7.085119079763815364e+01 5.124449017642891402e-01
1.040259206826681842e-03 -7.084936410803294393e+01 3.669579270190235221e-01
1.060102555817955729e-03 -7.082796837324953287e+01 5.116314432799599077e-01
1.069132118996416652e-03 -7.081698681185557120e+01 5.112428091542000619e-01
1.070101424705475817e-03 -7.081358059403915206e+01 5.111217365425526626e-01
1.076035358230442197e-03 -7.080555070545645435e+01 3.688912631451277679e-01
1.075589566370233974e-03 -7.080346508238757508e+01 5.107606920509052406e-01
1.074922122276474176e-03 -7.080158581290368147e+01 5.106933687035970504e-01
1.078241314674429491e-03 -7.079600272597197375e+01 5.104928957746910356e-01
1.081320855522415478e-03 -7.079065071922923380e+01 3.695581781657877318e-01
1.089734233212643179e-03 -7.078040018369433994e+01 5.099289282673300505e-01
1.087564188885202249e-03 -7.077989352096400921e+01 3.700427583553620448e-01
1.087187228174182115e-03 -7.077774019112763426e+01 3.701400762452207172e-01
1.084809301506933082e-03 -7.077742981489988949e+01 5.098209314406905168e-01
1.087303700272115436e-03 -7.077263306527439113e+01 3.703713152911295436e-01
1.086112715134094926e-03 -7.077122902208118660e+01 3.704349929589878521e-01
1.084993710850908110e-03 -7.076975983694025274e+01 5.095411193313498233e-01
1.114888405994527787e-03 -7.074007971187162980e+01 5.084451750628240507e-01
1.113897152699955739e-03 -7.073846921275345778e+01 5.083850943180627802e-01
1.116930397371367501e-03 -7.073324982143110162e+01 3.721752413673791171e-01
1.114250269286553565e-03 -7.073315225294544462e+01 5.081862837127282262e-01
1.115060855376326810e-03 -7.072992504522954960e+01 3.723292608821694438e-01
1.116224252764945121e-03 -7.072638224035462429e+01 3.724936854491096572e-01
1.118236742047438136e-03 -7.072208092018718162e+01 5.077700262587123703e-01
1.118417496358518328e-03 -7.071941929099267554e+01 3.728177665060257162e-01
1.124702284938024991e-03 -7.071131566244154953e+01 3.731965004203678937e-01
1.126010979758672401e-03 -7.070765274667732569e+01 3.733682494465313528e-01
1.124362543788171021e-03 -7.070661778014674326e+01 3.734168410221896384e-01
1.122209779195781779e-03 -7.070603426886093246e+01 3.734442491817049348e-01
1.130012636443372080e-03 -7.069660521211012849e+01 5.068001835643543007e-01
1.129384550133173595e-03 -7.069466118901415541e+01 3.739802500992895906e-01
1.127656630774811824e-03 -7.069369232607142806e+01 5.066881981987790828e-01
1.127164762216358983e-03 -7.069162860769247914e+01 3.741237546252049739e-01
1.131571727321459622e-03 -7.068522645202490651e+01 3.744275264723035956e-01
1.136180921637344006e-03 -7.067866145784229559e+01 5.061066710325672346e-01
1.135172496594685559e-03 -7.067704940870085295e+01 5.060439331186132872e-01
1.135331936867367162e-03 -7.067440896389872762e+01 5.059410153477968963e-01
1.133894578242247144e-03 -7.067317579099402280e+01 5.058928825503050675e-01
1.140735140591324966e-03 -7.066466111272384865e+01 5.055593687981975171e-01
1.161594561057020455e-03 -7.064404034467330007e+01 5.047430122497649219e-01
1.164639533909397895e-03 -7.063892240127881905e+01 3.766587960643553723e-01
1.165371349868372453e-03 -7.063579423598727658e+01 3.768117853956057806e-01
1.168207455118770244e-03 -7.063086354314698667e+01 5.042147512146025745e-01
1.165780944415128074e-03 -7.063044282647021532e+01 5.041977977311536963e-01
1.185399746534594951e-03 -7.061125397091620925e+01 3.780223815493164441e-01
1.186575498045100863e-03 -7.060776260171074625e+01 3.781961476415125478e-01
1.186808041166027752e-03 -7.060506664255132137e+01 3.783305931957625656e-01
1.185128225191189833e-03 -7.060398305181956857e+01 5.031204480795833378e-01
1.183530382147362928e-03 -7.060283220638429214e+01 3.784422004632983505e-01
1.186471874644784040e-03 -7.059784993532369413e+01 5.028675320615640931e-01
1.187360446991813723e-03 -7.059460129576694953e+01 5.027330651951793516e-01
1.185152220394179766e-03 -7.059396280509893984e+01 3.788868191258409901e-01
1.184526537547986357e-03 -7.059199087909094317e+01 5.026247622356406763e-01
1.190700208771629373e-03 -7.058429248265493072e+01 3.793745514841194710e-01
1.191963674929662383e-03 -7.058073193333858342e+01 3.795549230874725177e-01
1.190300087556998799e-03 -7.057962857771464371e+01 3.796109047014228910e-01
1.194869567022200990e-03 -7.057329699697420722e+01 3.799329603458589943e-01
1.194120701587647474e-03 -7.057142392749705095e+01 3.800284991073837881e-01
1.191436628389450428e-03 -7.057117419773544498e+01 3.800412461598818847e-01
1.188489464188654350e-03 -7.057115088448338724e+01 5.017518812818722029e-01
1.189134645122275156e-03 -7.056810817384469203e+01 5.016231853869231871e-01
1.188703649860190122e-03 -7.056597068400168382e+01 5.015325825094709700e-01
1.187970057064515871e-03 -7.056408801133343900e+01 5.014526469417541765e-01
1.185686136254980204e-03 -7.056351240250752710e+01 3.804333907012238392e-01
1.208080945024972387e-03 -7.054230092272638331e+01 5.005182993340271391e-01
1.207451597815588926e-03 -7.054032200634870264e+01 5.004325673789515871e-01
1.213142710078695449e-03 -7.053311975390516864e+01 5.001192995006839004e-01
1.213137232973288647e-03 -7.053062426872253354e+01 3.821407604021151982e-01
1.210108702846438705e-03 -7.053062383482838982e+01 3.821407831937626565e-01
1.216127613681879842e-03 -7.052316230396544938e+01 4.996829193186044238e-01
1.213302659813108100e-03 -7.052298791517793575e+01 4.996752424947585869e-01
1.215321211607814931e-03 -7.051882561391896331e+01 3.827632145706509892e-01
1.222373210852705861e-03 -7.051053980348071093e+01 4.991241503393798462e-01
1.227820126307247990e-03 -7.050359368541745653e+01 4.988139273493386039e-01
1.225120840121972973e-03 -7.050329454333598278e+01 3.835909780885258247e-01
1.228011053505554794e-03 -7.049843819655464472e+01 4.985823947436746062e-01
1.233242240735080804e-03 -7.049168735807418784e+01 4.982775372238915645e-01
1.243943322264478733e-03 -7.048054759506669598e+01 3.848213110176083029e-01
1.249448714842129292e-03 -7.047363160155870787e+01 3.851997885860737325e-01
1.247008841819915829e-03 -7.047308627031927131e+01 3.852297215846118839e-01
1.246479823448482351e-03 -7.047101059017822422e+01 3.853437758284671277e-01
1.246476021415900571e-03 -7.046851364039878263e+01 4.972161200460817332e-01
1.245694983344157068e-03 -7.046664043374147468e+01 3.855845374528467095e-01
1.244844896622010087e-03 -7.046482308633579805e+01 4.970448842276499191e-01
1.252180888924716911e-03 -7.045644728525161327e+01 3.861494754796591655e-01
1.251467894674550838e-03 -7.045451684938066705e+01 3.862570068271284907e-01
1.249009934102809352e-03 -7.045398284270812894e+01 3.862867834117862387e-01
1.248229020637962481e-03 -7.045210826422722050e+01 4.964501423918380452e-01
1.248022236991969776e-03 -7.044977393957407230e+01 4.963401317313985706e-01
1.247513045702406493e-03 -7.044768202139937330e+01 4.962413250493479255e-01
1.245856082558858885e-03 -7.044651111733521986e+01 3.867048220301023687e-01
1.245876741927857620e-03 -7.044399453500440700e+01 4.960666453125391895e-01
1.253542649716425260e-03 -7.043536036492318431e+01 3.873336844998149786e-01
1.250941516840703037e-03 -7.043493754620124037e+01 3.873576495714582402e-01
1.248074481624443510e-03 -7.043473207850988160e+01 3.873692985288191837e-01
1.246273305987141006e-03 -7.043367628445366790e+01 3.874291895736996505e-01
1.257410704872805127e-03 -7.042227941703619365e+01 3.880792468713374355e-01
1.256205960790300223e-03 -7.042073799134166734e+01 3.881676739576410684e-01
1.254196675985968980e-03 -7.041983875864804077e+01 3.882193168544446626e-01
1.251650465770185860e-03 -7.041937097446012217e+01 3.882461982045056770e-01
1.248918750465473522e-03 -7.041905585010657376e+01 4.948676712632352759e-01
1.247742791923746450e-03 -7.041749787497356294e+01 4.947917204444707284e-01
1.247238500317583709e-03 -7.041540211977860508e+01 3.884747269722164109e-01
1.245347237494665591e-03 -7.041441963081717859e+01 3.885314262675640951e-01
1.244809952592662236e-03 -7.041235115772036579e+01 3.886509635459870493e-01
1.243402079645977753e-03 -7.041098279206556754e+01 3.887301657954399525e-01
1.242453810395274241e-03 -7.040924572389963032e+01 4.943873033446243292e-01
1.245277930786356339e-03 -7.040447528488283524e+01 4.941518595766478672e-01
1.245970880036879197e-03 -7.040141897812986826e+01 4.940003679761033606e-01
1.248325289573219352e-03 -7.039703114278435692e+01 3.895434483847153295e-01
1.253544241393615049e-03 -7.039035909518085532e+01 3.899361673782868465e-01
1.251122673803557132e-03 -7.038979274019359877e+01 3.899696185243470836e-01
1.252925013985859565e-03 -7.038585319852484190e+01 3.902028084807805941e-01
1.253776578029224377e-03 -7.038267376856889257e+01 4.930598390329442582e-01
1.260066265697164581e-03 -7.037516971606147820e+01 3.908397057879593461e-01
1.260618866740449186e-03 -7.037223126300359866e+01 4.925271055555910937e-01
1.265269629490301103e-03 -7.036604878215584336e+01 4.922086228917443851e-01
1.262291786098089421e-03 -7.036590508080135464e+01 3.913975045151241172e-01
1.261710890573323075e-03 -7.036386537788455087e+01 4.920955891759303258e-01
1.263350201037784183e-03 -7.036006694538306760e+01 4.918982421970496954e-01
1.260321682472639827e-03 -7.035996703553641396e+01 3.917577753790628670e-01
1.260911411721979186e-03 -7.035699922535143003e+01 3.919386610405957150e-01
1.257794138380209431e-03 -7.035697452456479084e+01 4.917369088632270735e-01
1.256183714867437073e-03 -7.035575570031657833e+01 3.920146180013984738e-01
1.255138552860777168e-03 -7.035408806028918605e+01 4.915857741476693521e-01
1.255701106644420634e-03 -7.035113996015589066e+01 3.922974177709227517e-01
1.254297651548976584e-03 -7.034975825173840747e+01 3.923823391561304108e-01
1.255785599699609780e-03 -7.034607267486626370e+01 4.911632796517111377e-01
1.253971563911200713e-03 -7.034501826181835327e+01 4.911073892336574875e-01
1.252618997804554740e-03 -7.034359746977403915e+01 3.927625011177854342e-01
1.251443304352129089e-03 -7.034203649875729525e+01 3.928592203035110586e-01
1.250782656532079115e-03 -7.034006454685984977e+01 3.929816361451873297e-01
1.249325080678877556e-03 -7.033873055742543556e+01 4.907725695027879143e-01
1.254480392344792597e-03 -7.033211257061959998e+01 3.934779459080754993e-01
1.254023661791744612e-03 -7.032997671637997428e+01 4.903019733007900616e-01
1.252774288914621295e-03 -7.032847350431832467e+01 3.937065189503060614e-01
1.253092393563870434e-03 -7.032571961638950597e+01 3.938801074404914004e-01
1.251538899655312226e-03 -7.032446011363313687e+01 4.900026774731879309e-01
1.255707814782937521e-03 -7.031863461802426229e+01 3.943291757421778509e-01
1.254109443901233909e-03 -7.031740831322439078e+01 3.944072690955323646e-01
1.253300910737161411e-03 -7.031555322815871989e+01 3.945256124955192067e-01
1.256412632655206588e-03 -7.031057348418892161e+01 4.892396071278657388e-01
1.255624846641738594e-03 -7.030870069301505509e+01 3.949649636895994353e-01
1.252569996998679613e-03 -7.030863658922250181e+01 3.949690902435933904e-01
1.250738609394446517e-03 -7.030759976314062953e+01 3.950358768476369686e-01
1.255901146797980478e-03 -7.030098066729516404e+01 3.954641699500873742e-01
1.256052916773095279e-03 -7.029835982911782821e+01 4.885565636557654967e-01
1.258015943512860854e-03 -7.029429819556855819e+01 4.883268534408500283e-01
1.256554155436414612e-03 -7.029296085016444806e+01 3.959876551186910509e-01
1.259368328902831695e-03 -7.028822375847535397e+01 3.962992700968184234e-01
1.258953651025240600e-03 -7.028605308719872369e+01 3.964426700412259086e-01
1.256253677633065906e-03 -7.028570000717503774e+01 4.878362095992495595e-01
1.254671512502089767e-03 -7.028446023216827143e+01 4.877649654401818857e-01
1.254996132458066843e-03 -7.028170153659283415e+01 4.876059777416003049e-01
1.253728529466525054e-03 -7.028021209236936784e+01 4.875198740842984213e-01
1.251336073273963314e-03 -7.027962218835439501e+01 4.874857205022375961e-01
1.250351865718847977e-03 -7.027790902318743349e+01 3.969841693396424231e-01
1.248579737180860070e-03 -7.027682733238243884e+01 4.873235059719407403e-01
1.247415781485851924e-03 -7.027525999093144549e+01 3.971615100424266132e-01
1.247892683065475071e-03 -7.027237775234875983e+01 4.870638686629942260e-01
1.253609623674496959e-03 -7.026530693860458143e+01 4.866477168993986746e-01
1.252255340595908109e-03 -7.026388782941853606e+01 4.865636587370598676e-01
1.251279163706023887e-03 -7.026216766843228356e+01 3.980469722845995095e-01
1.249310079786066863e-03 -7.026124256469488216e+01 3.981101182764644753e-01
1.247090645468676732e-03 -7.026052067257612066e+01 3.981594476283568662e-01
1.245546178407574457e-03 -7.025925989623193857e+01 4.862882619388840810e-01
1.244418632301594286e-03 -7.025766556861590573e+01 3.983550155521597969e-01
1.242461732357212460e-03 -7.025673934785844210e+01 3.984186213748610594e-01
1.241077468171204430e-03 -7.025535409920125574e+01 4.860543028410616584e-01
1.238195513890602908e-03 -7.025517893845815820e+01 3.985259592114912541e-01
1.238172992488701957e-03 -7.025269712751349971e+01 3.986971493925334786e-01
1.235279370794683954e-03 -7.025253687179727535e+01 4.858846628375067533e-01
1.233257042919761034e-03 -7.025167535548835929e+01 3.987677983557391670e-01
1.231005755828296295e-03 -7.025100250453994022e+01 4.857919541275939057e-01
1.236240693927065761e-03 -7.024425895120130292e+01 4.853818090679283825e-01
1.234203012289767200e-03 -7.024340859988123498e+01 3.993430860748514721e-01
1.234576710706003196e-03 -7.024060586050305233e+01 3.995396505050820002e-01
1.231553689379544366e-03 -7.024055749310164742e+01 4.851547883567406405e-01
1.228610834916826853e-03 -7.024044989884305323e+01 3.995506115612888487e-01
1.228502583155300113e-03 -7.023803801179771256e+01 4.849994772495734852e-01
1.226489985582689341e-03 -7.023717760781858033e+01 3.997811542654468031e-01
1.224438883009762750e-03 -7.023635134309343186e+01 4.848951447476446686e-01
1.221470745432399726e-03 -7.023627836574367223e+01 4.848906240294795778e-01
1.220816527906807463e-03 -7.023431410742186642e+01 3.999837894111428760e-01
1.217814728616015184e-03 -7.023427598090017909e+01 4.847663694115658117e-01
1.215497447176860273e-03 -7.023368061291799336e+01 4.847293451938773368e-01
1.217118168037537983e-03 -7.022984812036114022e+01 4.844901305975906070e-01
1.215517128572014306e-03 -7.022866442099932272e+01 4.003860786220125867e-01
1.216456747462953385e-03 -7.022539169975674156e+01 4.842100227244408028e-01
1.214335580701715427e-03 -7.022463694740712015e+01 4.841623722724431866e-01
1.215792112333622917e-03 -7.022093821878846143e+01 4.839279625012592456e-01
1.214213568570043922e-03 -7.021973742890803294e+01 4.838515390286627360e-01
1.212535234909013293e-03 -7.021862062433906715e+01 4.011096590702514231e-01
1.211190581970376413e-03 -7.021723019957833856e+01 4.836914522642288272e-01
1.211205821686933259e-03 -7.021471761723093152e+01 4.013938382955830608e-01
1.208702483133180464e-03 -7.021428657120057437e+01 4.014253282036814863e-01
1.205953865724547231e-03 -7.021406318385156453e+01 4.834882296259960244e-01
1.203911796832564775e-03 -7.021325794170672907e+01 4.834363770032115148e-01
1.201551501244532347e-03 -7.021272038806574756e+01 4.015399231984237982e-01
1.199392800637657814e-03 -7.021201859820071434e+01 4.833564259342642000e-01
1.197678629719833984e-03 -7.021094881941841948e+01 4.832872715284656229e-01
1.195516831511817500e-03 -7.021025544059168055e+01 4.832423783084192070e-01
1.193979784644318013e-03 -7.020904194342168125e+01 4.018101776092870558e-01
1.194098720688372252e-03 -7.020644233526903122e+01 4.829944936160583957e-01
1.195029234314797396e-03 -7.020316337851912181e+01 4.022453650296435868e-01
1.192068839548987309e-03 -7.020314370919001590e+01 4.022468280486942716e-01
1.189778071623635467e-03 -7.020256723216785133e+01 4.827408144959837166e-01
1.188484633907906486e-03 -7.020115494871004103e+01 4.023949946032212566e-01
1.188270438902888377e-03 -7.019883519025705709e+01 4.824947861780606306e-01
1.185928030349421699e-03 -7.019830841140418443e+01 4.026079051096554950e-01
1.183323502999255109e-03 -7.019800702000497949e+01 4.026305063569638465e-01
1.180441497695316555e-03 -7.019794550837517022e+01 4.824358834267528096e-01
1.178097038322965589e-03 -7.019743357014201024e+01 4.824019453918656497e-01
1.175997018818727849e-03 -7.019671771300998842e+01 4.823544343500968945e-01
1.173235269663012309e-03 -7.019656890700771612e+01 4.027385049231479996e-01
1.170663744646279706e-03 -7.019626313639454906e+01 4.027615006472576864e-01
1.168314405741847396e-03 -7.019577199628416508e+01 4.027984616564717069e-01
1.165597976109522625e-03 -7.019559978791855315e+01 4.822801104774945280e-01
1.162998293900954728e-03 -7.019533262091078996e+01 4.822623250519959548e-01
1.160531370355106194e-03 -7.019495604934016342e+01 4.028599329194605394e-01
1.160320163368522110e-03 -7.019263805752474639e+01 4.030350218091979242e-01
1.159942304657269208e-03 -7.019046376094820516e+01 4.031998778753508317e-01
1.157760833576674565e-03 -7.018984620368972571e+01 4.818950920235266500e-01
1.155536257178148112e-03 -7.018926949931237402e+01 4.032906857673500545e-01
1.157229979851952251e-03 -7.018530482644619894e+01 4.035934789047904703e-01
1.155409841790511899e-03 -7.018437890505560972e+01 4.815252665757268624e-01
1.156509158269754516e-03 -7.018092790585357932e+01 4.812897867815261188e-01
1.154989992636986209e-03 -7.017974234791245181e+01 4.812085180859966282e-01
1.153062635648913767e-03 -7.017891246358698254e+01 4.040860860722628178e-01
1.151238212442855366e-03 -7.017799595785058386e+01 4.041571688130924933e-01
1.149353857984396514e-03 -7.017713410561617593e+01 4.042241184697228373e-01
1.147338702263055784e-03 -7.017638893886930873e+01 4.042820868919471677e-01
1.144725356585382181e-03 -7.017616928247491614e+01 4.809624202106617119e-01
1.143547532520630640e-03 -7.017469872627454208e+01 4.044138600474894707e-01
1.141030660962892834e-03 -7.017440208493667342e+01 4.808400465095999943e-01
1.138630521741480382e-03 -7.017400778391200333e+01 4.808126822766721764e-01
1.136988570757618269e-03 -7.017295086485135869e+01 4.807392242384345149e-01
1.135786631160336842e-03 -7.017150854949022687e+01 4.046636722926524321e-01
1.133169259139806895e-03 -7.017131566633872808e+01 4.046788228181396052e-01
1.131075013540927326e-03 -7.017066550756067045e+01 4.047299306368024041e-01
1.129624103516575166e-03 -7.016944910183697459e+01 4.048257137789755822e-01
1.127437017677370215e-03 -7.016888709678376301e+01 4.804552954835193956e-01
1.125422805699965133e-03 -7.016817523512526122e+01 4.049262516404832368e-01
1.123811084361861848e-03 -7.016710836453086131e+01 4.803302649008114322e-01
1.122378045574122865e-03 -7.016588433810144920e+01 4.802439554503402652e-01
1.121973737361835503e-03 -7.016374462762445319e+01 4.800925439936285510e-01
1.119330262181892710e-03 -7.016360350121431111e+01 4.052890339701307187e-01
1.117257258897269697e-03 -7.016295722154379177e+01 4.053405696909502254e-01
1.118183987031515355e-03 -7.015962809826531554e+01 4.056070443388246627e-01
1.116253295988187946e-03 -7.015885622152792678e+01 4.056690703340696258e-01
1.119517114432619408e-03 -7.015343658295708451e+01 4.061071975028527903e-01
1.117318337653795072e-03 -7.015290255455769852e+01 4.061506203719909003e-01
1.115672739837526156e-03 -7.015187645038358255e+01 4.792399831644242325e-01
1.113979186199343671e-03 -7.015089556997716613e+01 4.791685248490132887e-01
1.111927081194923799e-03 -7.015023940825182081e+01 4.063678521040574587e-01
1.109986956992918376e-03 -7.014948576266674252e+01 4.064295359365780458e-01
1.109007913356791636e-03 -7.014786818354363618e+01 4.065622454549097098e-01
1.108869357597126780e-03 -7.014549312802245140e+01 4.787721191453693792e-01
1.106871899497564697e-03 -7.014479609904559254e+01 4.787206200495782715e-01
1.108376653652492052e-03 -7.014093755678699438e+01 4.071358140613505761e-01
1.106031632242270414e-03 -7.014055552419324613e+01 4.784055256038756143e-01
1.105840356308166426e-03 -7.013822847808530980e+01 4.073622569216290845e-01
1.103977249811714844e-03 -7.013741468687715042e+01 4.781701348039493205e-01
1.102316871285143095e-03 -7.013641981606564002e+01 4.780952101961991607e-01
1.103603110696854987e-03 -7.013275364542664647e+01 4.778175699499479512e-01
